t, rx, ry, rz, vx, vy, vz
441, -13175.1, 17963.8, 0, -4.50131, 0.717802, 0
442, -13220.1, 17970.9, 0, -4.49657, 0.711338, 0
443, -13265.1, 17978, 0, -4.49182, 0.7049, 0
444, -13309.9, 17985, 0, -4.48708, 0.698487, 0
445, -13354.8, 17992, 0, -4.48235, 0.6921, 0
446, -13399.6, 17998.9, 0, -4.47762, 0.685738, 0
447, -13444.3, 18005.7, 0, -4.4729, 0.6794, 0
448, -13489.1, 18012.5, 0, -4.46818, 0.673088, 0
449, -13533.7, 18019.2, 0, -4.46346, 0.6668, 0
450, -13578.3, 18025.8, 0, -4.45875, 0.660537, 0
451, -13622.9, 18032.4, 0, -4.45404, 0.654298, 0
452, -13667.4, 18038.9, 0, -4.44934, 0.648083, 0
453, -13711.9, 18045.3, 0, -4.44464, 0.641892, 0
454, -13756.3, 18051.7, 0, -4.43995, 0.635726, 0
455, -13800.7, 18058.1, 0, -4.43526, 0.629583, 0
456, -13845, 18064.3, 0, -4.43058, 0.623464, 0
457, -13889.3, 18070.5, 0, -4.4259, 0.617368, 0
458, -13933.5, 18076.7, 0, -4.42123, 0.611296, 0
459, -13977.7, 18082.8, 0, -4.41656, 0.605247, 0
460, -14021.8, 18088.8, 0, -4.41189, 0.599222, 0
461, -14065.9, 18094.7, 0, -4.40724, 0.593219, 0
462, -14110, 18100.6, 0, -4.40258, 0.58724, 0
463, -14154, 18106.5, 0, -4.39793, 0.581283, 0
464, -14198, 18112.3, 0, -4.39329, 0.575349, 0
465, -14241.9, 18118, 0, -4.38864, 0.569437, 0
466, -14285.7, 18123.7, 0, -4.38401, 0.563548, 0
467, -14329.5, 18129.3, 0, -4.37938, 0.557681, 0
468, -14373.3, 18134.8, 0, -4.37475, 0.551836, 0
469, -14417, 18140.3, 0, -4.37013, 0.546014, 0
470, -14460.7, 18145.7, 0, -4.36551, 0.540213, 0
471, -14504.3, 18151.1, 0, -4.3609, 0.534434, 0
472, -14547.9, 18156.4, 0, -4.3563, 0.528677, 0
473, -14591.5, 18161.7, 0, -4.35169, 0.522941, 0
474, -14635, 18166.9, 0, -4.3471, 0.517227, 0
475, -14678.4, 18172, 0, -4.3425, 0.511534, 0
476, -14721.8, 18177.1, 0, -4.33792, 0.505862, 0
477, -14765.2, 18182.1, 0, -4.33333, 0.500211, 0
478, -14808.5, 18187.1, 0, -4.32876, 0.494582, 0
479, -14851.7, 18192, 0, -4.32418, 0.488973, 0
480, -14895, 18196.9, 0, -4.31962, 0.483385, 0
481, -14938.1, 18201.7, 0, -4.31505, 0.477818, 0
482, -14981.3, 18206.4, 0, -4.31049, 0.472271, 0
483, -15024.4, 18211.1, 0, -4.30594, 0.466745, 0
484, -15067.4, 18215.8, 0, -4.30139, 0.461239, 0
485, -15110.4, 18220.4, 0, -4.29685, 0.455753, 0
486, -15153.3, 18224.9, 0, -4.29231, 0.450287, 0
487, -15196.2, 18229.4, 0, -4.28778, 0.444841, 0
488, -15239.1, 18233.8, 0, -4.28325, 0.439415, 0
489, -15281.9, 18238.2, 0, -4.27872, 0.434009, 0
490, -15324.7, 18242.5, 0, -4.2742, 0.428623, 0
491, -15367.4, 18246.7, 0, -4.26969, 0.423256, 0
492, -15410, 18250.9, 0, -4.26518, 0.417909, 0
493, -15452.7, 18255.1, 0, -4.26068, 0.412581, 0
494, -15495.3, 18259.2, 0, -4.25618, 0.407272, 0
495, -15537.8, 18263.2, 0, -4.25168, 0.401982, 0
496, -15580.3, 18267.2, 0, -4.24719, 0.396712, 0
497, -15622.7, 18271.2, 0, -4.24271, 0.39146, 0
498, -15665.2, 18275.1, 0, -4.23823, 0.386228, 0
499, -15707.5, 18278.9, 0, -4.23375, 0.381014, 0
500, -15749.8, 18282.7, 0, -4.22928, 0.375818, 0
501, -15792.1, 18286.4, 0, -4.22482, 0.370642, 0
502, -15834.3, 18290.1, 0, -4.22036, 0.365483, 0
503, -15876.5, 18293.7, 0, -4.2159, 0.360344, 0
504, -15918.6, 18297.3, 0, -4.21145, 0.355222, 0
505, -15960.7, 18300.8, 0, -4.20701, 0.350119, 0
506, -16002.8, 18304.3, 0, -4.20257, 0.345033, 0
507, -16044.8, 18307.7, 0, -4.19813, 0.339966, 0
508, -16086.7, 18311.1, 0, -4.1937, 0.334917, 0
509, -16128.7, 18314.4, 0, -4.18928, 0.329885, 0
510, -16170.5, 18317.7, 0, -4.18485, 0.324871, 0
511, -16212.4, 18320.9, 0, -4.18044, 0.319875, 0
512, -16254.1, 18324.1, 0, -4.17603, 0.314896, 0
513, -16295.9, 18327.2, 0, -4.17162, 0.309935, 0
514, -16337.6, 18330.3, 0, -4.16722, 0.304991, 0
515, -16379.2, 18333.3, 0, -4.16282, 0.300064, 0
516, -16420.8, 18336.3, 0, -4.15843, 0.295155, 0
517, -16462.4, 18339.2, 0, -4.15405, 0.290263, 0
518, -16503.9, 18342.1, 0, -4.14966, 0.285387, 0
519, -16545.4, 18344.9, 0, -4.14529, 0.280529, 0
520, -16586.8, 18347.7, 0, -4.14092, 0.275687, 0
521, -16628.2, 18350.4, 0, -4.13655, 0.270862, 0
522, -16669.5, 18353.1, 0, -4.13219, 0.266054, 0
523, -16710.8, 18355.8, 0, -4.12783, 0.261263, 0
524, -16752.1, 18358.4, 0, -4.12348, 0.256487, 0
525, -16793.3, 18360.9, 0, -4.11913, 0.251729, 0
526, -16834.5, 18363.4, 0, -4.11479, 0.246986, 0
527, -16875.6, 18365.8, 0, -4.11045, 0.24226, 0
528, -16916.7, 18368.2, 0, -4.10612, 0.23755, 0
529, -16957.7, 18370.6, 0, -4.10179, 0.232857, 0
530, -16998.7, 18372.9, 0, -4.09747, 0.228179, 0
531, -17039.7, 18375.2, 0, -4.09315, 0.223517, 0
532, -17080.6, 18377.4, 0, -4.08884, 0.218871, 0
533, -17121.5, 18379.5, 0, -4.08453, 0.214241, 0
534, -17162.3, 18381.6, 0, -4.08022, 0.209626, 0
535, -17203.1, 18383.7, 0, -4.07592, 0.205027, 0
536, -17243.8, 18385.7, 0, -4.07163, 0.200444, 0
537, -17284.5, 18387.7, 0, -4.06734, 0.195876, 0
538, -17325.1, 18389.7, 0, -4.06306, 0.191323, 0
539, -17365.8, 18391.6, 0, -4.05878, 0.186786, 0
540, -17406.3, 18393.4, 0, -4.0545, 0.182264, 0
541, -17446.8, 18395.2, 0, -4.05023, 0.177757, 0
542, -17487.3, 18397, 0, -4.04597, 0.173266, 0
543, -17527.8, 18398.7, 0, -4.04171, 0.168789, 0
544, -17568.2, 18400.3, 0, -4.03745, 0.164327, 0
545, -17608.5, 18402, 0, -4.0332, 0.15988, 0
546, -17648.8, 18403.5, 0, -4.02896, 0.155448, 0
547, -17689.1, 18405.1, 0, -4.02472, 0.151031, 0
548, -17729.3, 18406.6, 0, -4.02048, 0.146628, 0
549, -17769.5, 18408, 0, -4.01625, 0.14224, 0
550, -17809.6, 18409.4, 0, -4.01202, 0.137866, 0
551, -17849.7, 18410.8, 0, -4.0078, 0.133507, 0
552, -17889.8, 18412.1, 0, -4.00358, 0.129163, 0
553, -17929.8, 18413.3, 0, -3.99937, 0.124832, 0
554, -17969.8, 18414.6, 0, -3.99516, 0.120516, 0
555, -18009.7, 18415.7, 0, -3.99096, 0.116214, 0
556, -18049.6, 18416.9, 0, -3.98676, 0.111926, 0
557, -18089.5, 18418, 0, -3.98257, 0.107652, 0
558, -18129.3, 18419, 0, -3.97838, 0.103392, 0
559, -18169, 18420.1, 0, -3.9742, 0.0991459, 0
560, -18208.7, 18421, 0, -3.97002, 0.0949136, 0
561, -18248.4, 18422, 0, -3.96585, 0.0906952, 0
562, -18288.1, 18422.8, 0, -3.96168, 0.0864904, 0
563, -18327.7, 18423.7, 0, -3.95751, 0.0822994, 0
564, -18367.2, 18424.5, 0, -3.95335, 0.0781218, 0
565, -18406.7, 18425.2, 0, -3.9492, 0.0739578, 0
566, -18446.2, 18426, 0, -3.94504, 0.0698073, 0
567, -18485.6, 18426.6, 0, -3.9409, 0.0656701, 0
568, -18525, 18427.3, 0, -3.93676, 0.0615462, 0
569, -18564.4, 18427.9, 0, -3.93262, 0.0574356, 0
570, -18603.7, 18428.4, 0, -3.92849, 0.0533383, 0
571, -18642.9, 18428.9, 0, -3.92436, 0.049254, 0
572, -18682.2, 18429.4, 0, -3.92024, 0.0451828, 0
573, -18721.3, 18429.8, 0, -3.91612, 0.0411247, 0
574, -18760.5, 18430.2, 0, -3.91201, 0.0370795, 0
575, -18799.6, 18430.6, 0, -3.9079, 0.0330472, 0
576, -18838.6, 18430.9, 0, -3.90379, 0.0290277, 0
577, -18877.6, 18431.2, 0, -3.89969, 0.025021, 0
578, -18916.6, 18431.4, 0, -3.8956, 0.021027, 0
579, -18955.6, 18431.6, 0, -3.89151, 0.0170457, 0
580, -18994.5, 18431.7, 0, -3.88742, 0.013077, 0
581, -19033.3, 18431.8, 0, -3.88334, 0.00912081, 0
582, -19072.1, 18431.9, 0, -3.87927, 0.00517712, 0
583, -19110.9, 18431.9, 0, -3.87519, 0.00124586, 0
584, -19149.6, 18431.9, 0, -3.87113, -0.00267303, 0
585, -19188.3, 18431.9, 0, -3.86706, -0.00657961, 0
586, -19227, 18431.8, 0, -3.86301, -0.0104739, 0
587, -19265.6, 18431.7, 0, -3.85895, -0.014356, 0
588, -19304.1, 18431.5, 0, -3.8549, -0.018226, 0
589, -19342.7, 18431.3, 0, -3.85086, -0.0220839, 0
590, -19381.2, 18431.1, 0, -3.84682, -0.0259297, 0
591, -19419.6, 18430.8, 0, -3.84278, -0.0297636, 0
592, -19458, 18430.5, 0, -3.83875, -0.0335855, 0
593, -19496.4, 18430.1, 0, -3.83473, -0.0373955, 0
594, -19534.7, 18429.7, 0, -3.8307, -0.0411938, 0
595, -19573, 18429.3, 0, -3.82669, -0.0449802, 0
596, -19611.2, 18428.8, 0, -3.82267, -0.048755, 0
597, -19649.5, 18428.3, 0, -3.81866, -0.052518, 0
598, -19687.6, 18427.8, 0, -3.81466, -0.0562695, 0
599, -19725.7, 18427.2, 0, -3.81066, -0.0600094, 0
600, -19763.8, 18426.6, 0, -3.80667, -0.0637378, 0
601, -19801.9, 18425.9, 0, -3.80268, -0.0674547, 0
602, -19839.9, 18425.2, 0, -3.79869, -0.0711603, 0
603, -19877.9, 18424.5, 0, -3.79471, -0.0748545, 0
604, -19915.8, 18423.7, 0, -3.79073, -0.0785373, 0
605, -19953.7, 18422.9, 0, -3.78676, -0.082209, 0
606, -19991.5, 18422.1, 0, -3.78279, -0.0858694, 0
607, -20029.3, 18421.2, 0, -3.77883, -0.0895186, 0
608, -20067.1, 18420.3, 0, -3.77487, -0.0931568, 0
609, -20104.8, 18419.4, 0, -3.77091, -0.0967839, 0
610, -20142.5, 18418.4, 0, -3.76696, -0.1004, 0
611, -20180.2, 18417.4, 0, -3.76301, -0.104005, 0
612, -20217.8, 18416.3, 0, -3.75907, -0.107599, 0
613, -20255.3, 18415.2, 0, -3.75513, -0.111183, 0
614, -20292.9, 18414.1, 0, -3.7512, -0.114755, 0
615, -20330.4, 18412.9, 0, -3.74727, -0.118317, 0
616, -20367.8, 18411.7, 0, -3.74335, -0.121868, 0
617, -20405.2, 18410.5, 0, -3.73943, -0.125408, 0
618, -20442.6, 18409.2, 0, -3.73551, -0.128938, 0
619, -20479.9, 18407.9, 0, -3.7316, -0.132457, 0
620, -20517.2, 18406.5, 0, -3.72769, -0.135966, 0
621, -20554.5, 18405.2, 0, -3.72379, -0.139464, 0
622, -20591.7, 18403.8, 0, -3.71989, -0.142952, 0
623, -20628.9, 18402.3, 0, -3.716, -0.146429, 0
624, -20666, 18400.8, 0, -3.71211, -0.149896, 0
625, -20703.1, 18399.3, 0, -3.70822, -0.153352, 0
626, -20740.2, 18397.8, 0, -3.70434, -0.156799, 0
627, -20777.2, 18396.2, 0, -3.70046, -0.160235, 0
628, -20814.2, 18394.6, 0, -3.69659, -0.163661, 0
629, -20851.2, 18392.9, 0, -3.69272, -0.167077, 0
630, -20888.1, 18391.2, 0, -3.68886, -0.170482, 0
631, -20924.9, 18389.5, 0, -3.68499, -0.173878, 0
632, -20961.8, 18387.7, 0, -3.68114, -0.177264, 0
633, -20998.6, 18385.9, 0, -3.67729, -0.180639, 0
634, -21035.3, 18384.1, 0, -3.67344, -0.184005, 0
635, -21072, 18382.3, 0, -3.6696, -0.187361, 0
636, -21108.7, 18380.4, 0, -3.66576, -0.190707, 0
637, -21145.3, 18378.5, 0, -3.66192, -0.194043, 0
638, -21181.9, 18376.5, 0, -3.65809, -0.19737, 0
639, -21218.5, 18374.5, 0, -3.65426, -0.200686, 0
640, -21255, 18372.5, 0, -3.65044, -0.203993, 0
641, -21291.5, 18370.4, 0, -3.64662, -0.207291, 0
642, -21328, 18368.3, 0, -3.64281, -0.210579, 0
643, -21364.4, 18366.2, 0, -3.639, -0.213857, 0
644, -21400.7, 18364.1, 0, -3.63519, -0.217126, 0
645, -21437.1, 18361.9, 0, -3.63139, -0.220385, 0
646, -21473.4, 18359.7, 0, -3.62759, -0.223635, 0
647, -21509.6, 18357.4, 0, -3.6238, -0.226875, 0
648, -21545.8, 18355.1, 0, -3.62001, -0.230106, 0
649, -21582, 18352.8, 0, -3.61623, -0.233328, 0
650, -21618.2, 18350.4, 0, -3.61245, -0.236541, 0
651, -21654.3, 18348.1, 0, -3.60867, -0.239744, 0
652, -21690.3, 18345.7, 0, -3.6049, -0.242938, 0
653, -21726.4, 18343.2, 0, -3.60113, -0.246123, 0
654, -21762.4, 18340.7, 0, -3.59736, -0.249299, 0
655, -21798.3, 18338.2, 0, -3.5936, -0.252466, 0
656, -21834.2, 18335.7, 0, -3.58984, -0.255623, 0
657, -21870.1, 18333.1, 0, -3.58609, -0.258772, 0
658, -21906, 18330.5, 0, -3.58234, -0.261911, 0
659, -21941.8, 18327.9, 0, -3.5786, -0.265042, 0
660, -21977.5, 18325.2, 0, -3.57486, -0.268164, 0
661, -22013.3, 18322.5, 0, -3.57112, -0.271277, 0
662, -22049, 18319.8, 0, -3.56739, -0.274381, 0
663, -22084.6, 18317, 0, -3.56366, -0.277476, 0
664, -22120.2, 18314.2, 0, -3.55993, -0.280563, 0
665, -22155.8, 18311.4, 0, -3.55621, -0.283641, 0
666, -22191.3, 18308.6, 0, -3.5525, -0.28671, 0
667, -22226.9, 18305.7, 0, -3.54878, -0.28977, 0
668, -22262.3, 18302.8, 0, -3.54508, -0.292822, 0
669, -22297.8, 18299.8, 0, -3.54137, -0.295865, 0
670, -22333.2, 18296.8, 0, -3.53767, -0.2989, 0
671, -22368.5, 18293.8, 0, -3.53397, -0.301926, 0
672, -22403.8, 18290.8, 0, -3.53028, -0.304944, 0
673, -22439.1, 18287.7, 0, -3.52659, -0.307953, 0
674, -22474.4, 18284.6, 0, -3.5229, -0.310954, 0
675, -22509.6, 18281.5, 0, -3.51922, -0.313947, 0
676, -22544.7, 18278.4, 0, -3.51555, -0.316931, 0
677, -22579.9, 18275.2, 0, -3.51187, -0.319907, 0
678, -22615, 18272, 0, -3.5082, -0.322874, 0
679, -22650, 18268.7, 0, -3.50454, -0.325834, 0
680, -22685.1, 18265.5, 0, -3.50087, -0.328785, 0
681, -22720.1, 18262.2, 0, -3.49722, -0.331728, 0
682, -22755, 18258.8, 0, -3.49356, -0.334662, 0
683, -22789.9, 18255.5, 0, -3.48991, -0.337589, 0
684, -22824.8, 18252.1, 0, -3.48627, -0.340507, 0
685, -22859.7, 18248.6, 0, -3.48262, -0.343418, 0
686, -22894.5, 18245.2, 0, -3.47898, -0.34632, 0
687, -22929.2, 18241.7, 0, -3.47535, -0.349215, 0
688, -22964, 18238.2, 0, -3.47172, -0.352101, 0
689, -22998.7, 18234.7, 0, -3.46809, -0.35498, 0
690, -23033.3, 18231.1, 0, -3.46447, -0.357851, 0
691, -23068, 18227.5, 0, -3.46085, -0.360714, 0
692, -23102.6, 18223.9, 0, -3.45723, -0.363569, 0
693, -23137.1, 18220.3, 0, -3.45362, -0.366416, 0
694, -23171.6, 18216.6, 0, -3.45001, -0.369255, 0
695, -23206.1, 18212.9, 0, -3.4464, -0.372087, 0
696, -23240.6, 18209.1, 0, -3.4428, -0.374911, 0
697, -23275, 18205.4, 0, -3.4392, -0.377727, 0
698, -23309.3, 18201.6, 0, -3.43561, -0.380536, 0
699, -23343.7, 18197.8, 0, -3.43202, -0.383337, 0
700, -23378, 18193.9, 0, -3.42843, -0.38613, 0
701, -23412.2, 18190, 0, -3.42485, -0.388916, 0
702, -23446.5, 18186.1, 0, -3.42127, -0.391694, 0
703, -23480.7, 18182.2, 0, -3.4177, -0.394465, 0
704, -23514.8, 18178.2, 0, -3.41413, -0.397228, 0
705, -23549, 18174.3, 0, -3.41056, -0.399984, 0
706, -23583, 18170.2, 0, -3.40699, -0.402733, 0
707, -23617.1, 18166.2, 0, -3.40343, -0.405474, 0
708, -23651.1, 18162.1, 0, -3.39988, -0.408207, 0
709, -23685.1, 18158, 0, -3.39632, -0.410934, 0
710, -23719, 18153.9, 0, -3.39277, -0.413653, 0
711, -23752.9, 18149.8, 0, -3.38923, -0.416365, 0
712, -23786.8, 18145.6, 0, -3.38569, -0.419069, 0
713, -23820.7, 18141.4, 0, -3.38215, -0.421766, 0
714, -23854.5, 18137.2, 0, -3.37861, -0.424456, 0
715, -23888.2, 18132.9, 0, -3.37508, -0.427139, 0
716, -23922, 18128.6, 0, -3.37155, -0.429815, 0
717, -23955.7, 18124.3, 0, -3.36803, -0.432484, 0
718, -23989.3, 18120, 0, -3.36451, -0.435145, 0
719, -24023, 18115.6, 0, -3.36099, -0.4378, 0
720, -24056.5, 18111.2, 0, -3.35748, -0.440447, 0
721, -24090.1, 18106.8, 0, -3.35397, -0.443088, 0
722, -24123.6, 18102.3, 0, -3.35046, -0.445721, 0
723, -24157.1, 18097.9, 0, -3.34696, -0.448348, 0
724, -24190.6, 18093.4, 0, -3.34346, -0.450967, 0
725, -24224, 18088.9, 0, -3.33996, -0.45358, 0
726, -24257.4, 18084.3, 0, -3.33647, -0.456186, 0
727, -24290.7, 18079.7, 0, -3.33298, -0.458785, 0
728, -24324, 18075.1, 0, -3.32949, -0.461377, 0
729, -24357.3, 18070.5, 0, -3.32601, -0.463962, 0
730, -24390.5, 18065.8, 0, -3.32253, -0.466541, 0
731, -24423.8, 18061.2, 0, -3.31906, -0.469112, 0
732, -24456.9, 18056.5, 0, -3.31559, -0.471677, 0
733, -24490.1, 18051.7, 0, -3.31212, -0.474236, 0
734, -24523.2, 18047, 0, -3.30865, -0.476787, 0
735, -24556.2, 18042.2, 0, -3.30519, -0.479332, 0
736, -24589.3, 18037.4, 0, -3.30174, -0.481871, 0
737, -24622.3, 18032.6, 0, -3.29828, -0.484403, 0
738, -24655.2, 18027.7, 0, -3.29483, -0.486928, 0
739, -24688.2, 18022.8, 0, -3.29138, -0.489446, 0
740, -24721.1, 18017.9, 0, -3.28794, -0.491958, 0
741, -24753.9, 18013, 0, -3.2845, -0.494464, 0
742, -24786.8, 18008, 0, -3.28106, -0.496963, 0
743, -24819.6, 18003, 0, -3.27763, -0.499456, 0
744, -24852.3, 17998, 0, -3.2742, -0.501942, 0
745, -24885, 17993, 0, -3.27077, -0.504422, 0
746, -24917.7, 17988, 0, -3.26735, -0.506895, 0
747, -24950.4, 17982.9, 0, -3.26393, -0.509362, 0
748, -24983, 17977.8, 0, -3.26051, -0.511823, 0
749, -25015.6, 17972.6, 0, -3.2571, -0.514277, 0
750, -25048.1, 17967.5, 0, -3.25369, -0.516725, 0
751, -25080.7, 17962.3, 0, -3.25028, -0.519167, 0
752, -25113.2, 17957.1, 0, -3.24688, -0.521602, 0
753, -25145.6, 17951.9, 0, -3.24348, -0.524032, 0
754, -25178, 17946.6, 0, -3.24008, -0.526455, 0
755, -25210.4, 17941.3, 0, -3.23669, -0.528872, 0
756, -25242.8, 17936, 0, -3.2333, -0.531282, 0
757, -25275.1, 17930.7, 0, -3.22991, -0.533687, 0
758, -25307.4, 17925.4, 0, -3.22653, -0.536086, 0
759, -25339.6, 17920, 0, -3.22315, -0.538478, 0
760, -25371.8, 17914.6, 0, -3.21977, -0.540864, 0
761, -25404, 17909.2, 0, -3.2164, -0.543244, 0
762, -25436.1, 17903.7, 0, -3.21303, -0.545619, 0
763, -25468.3, 17898.3, 0, -3.20966, -0.547987, 0
764, -25500.3, 17892.8, 0, -3.20629, -0.550349, 0
765, -25532.4, 17887.3, 0, -3.20293, -0.552705, 0
766, -25564.4, 17881.7, 0, -3.19958, -0.555055, 0
767, -25596.4, 17876.2, 0, -3.19622, -0.5574, 0
768, -25628.3, 17870.6, 0, -3.19287, -0.559738, 0
769, -25660.2, 17865, 0, -3.18952, -0.562071, 0
770, -25692.1, 17859.3, 0, -3.18618, -0.564397, 0
771, -25724, 17853.7, 0, -3.18284, -0.566718, 0
772, -25755.8, 17848, 0, -3.1795, -0.569033, 0
773, -25787.5, 17842.3, 0, -3.17616, -0.571342, 0
774, -25819.3, 17836.6, 0, -3.17283, -0.573646, 0
775, -25851, 17830.8, 0, -3.1695, -0.575944, 0
776, -25882.7, 17825, 0, -3.16618, -0.578235, 0
777, -25914.3, 17819.3, 0, -3.16286, -0.580522, 0
778, -25945.9, 17813.4, 0, -3.15954, -0.582802, 0
779, -25977.5, 17807.6, 0, -3.15622, -0.585077, 0
780, -26009.1, 17801.7, 0, -3.15291, -0.587346, 0
781, -26040.6, 17795.8, 0, -3.1496, -0.58961, 0
782, -26072.1, 17789.9, 0, -3.14629, -0.591867, 0
783, -26103.5, 17784, 0, -3.14299, -0.59412, 0
784, -26134.9, 17778.1, 0, -3.13969, -0.596366, 0
785, -26166.3, 17772.1, 0, -3.13639, -0.598607, 0
786, -26197.6, 17766.1, 0, -3.1331, -0.600843, 0
787, -26229, 17760.1, 0, -3.12981, -0.603073, 0
788, -26260.2, 17754, 0, -3.12652, -0.605298, 0
789, -26291.5, 17748, 0, -3.12324, -0.607517, 0
790, -26322.7, 17741.9, 0, -3.11995, -0.60973, 0
791, -26353.9, 17735.8, 0, -3.11668, -0.611938, 0
792, -26385, 17729.6, 0, -3.1134, -0.614141, 0
793, -26416.2, 17723.5, 0, -3.11013, -0.616338, 0
794, -26447.2, 17717.3, 0, -3.10686, -0.61853, 0
795, -26478.3, 17711.1, 0, -3.10359, -0.620716, 0
796, -26509.3, 17704.9, 0, -3.10033, -0.622898, 0
797, -26540.3, 17698.7, 0, -3.09707, -0.625073, 0
798, -26571.3, 17692.4, 0, -3.09381, -0.627244, 0
799, -26602.2, 17686.1, 0, -3.09056, -0.629409, 0
800, -26633.1, 17679.8, 0, -3.08731, -0.631569, 0
801, -26663.9, 17673.5, 0, -3.08406, -0.633723, 0
802, -26694.7, 17667.1, 0, -3.08081, -0.635873, 0
803, -26725.5, 17660.8, 0, -3.07757, -0.638017, 0
804, -26756.3, 17654.4, 0, -3.07433, -0.640156, 0
805, -26787, 17648, 0, -3.07109, -0.642289, 0
806, -26817.7, 17641.5, 0, -3.06786, -0.644418, 0
807, -26848.4, 17635.1, 0, -3.06463, -0.646541, 0
808, -26879, 17628.6, 0, -3.0614, -0.648659, 0
809, -26909.6, 17622.1, 0, -3.05818, -0.650772, 0
810, -26940.2, 17615.6, 0, -3.05496, -0.65288, 0
811, -26970.7, 17609, 0, -3.05174, -0.654983, 0
812, -27001.2, 17602.5, 0, -3.04852, -0.657081, 0
813, -27031.7, 17595.9, 0, -3.04531, -0.659174, 0
814, -27062.1, 17589.3, 0, -3.0421, -0.661261, 0
815, -27092.5, 17582.7, 0, -3.0389, -0.663344, 0
816, -27122.9, 17576, 0, -3.03569, -0.665421, 0
817, -27153.2, 17569.4, 0, -3.03249, -0.667494, 0
818, -27183.5, 17562.7, 0, -3.02929, -0.669562, 0
819, -27213.8, 17556, 0, -3.0261, -0.671624, 0
820, -27244.1, 17549.2, 0, -3.02291, -0.673682, 0
821, -27274.3, 17542.5, 0, -3.01972, -0.675735, 0
822, -27304.5, 17535.7, 0, -3.01653, -0.677783, 0
823, -27334.6, 17528.9, 0, -3.01335, -0.679826, 0
824, -27364.7, 17522.1, 0, -3.01017, -0.681864, 0
825, -27394.8, 17515.3, 0, -3.00699, -0.683897, 0
826, -27424.9, 17508.5, 0, -3.00381, -0.685926, 0
827, -27454.9, 17501.6, 0, -3.00064, -0.687949, 0
828, -27484.9, 17494.7, 0, -2.99747, -0.689968, 0
829, -27514.8, 17487.8, 0, -2.99431, -0.691982, 0
830, -27544.8, 17480.9, 0, -2.99114, -0.693991, 0
831, -27574.7, 17473.9, 0, -2.98798, -0.695995, 0
832, -27604.5, 17466.9, 0, -2.98482, -0.697995, 0
833, -27634.4, 17459.9, 0, -2.98167, -0.69999, 0
834, -27664.2, 17452.9, 0, -2.97852, -0.70198, 0
835, -27693.9, 17445.9, 0, -2.97537, -0.703965, 0
836, -27723.7, 17438.9, 0, -2.97222, -0.705946, 0
837, -27753.4, 17431.8, 0, -2.96908, -0.707922, 0
838, -27783, 17424.7, 0, -2.96594, -0.709894, 0
839, -27812.7, 17417.6, 0, -2.9628, -0.71186, 0
840, -27842.3, 17410.5, 0, -2.95966, -0.713823, 0
841, -27871.9, 17403.3, 0, -2.95653, -0.71578, 0
842, -27901.4, 17396.1, 0, -2.9534, -0.717733, 0
843, -27931, 17389, 0, -2.95027, -0.719681, 0
844, -27960.4, 17381.8, 0, -2.94715, -0.721625, 0
845, -27989.9, 17374.5, 0, -2.94403, -0.723564, 0
846, -28019.3, 17367.3, 0, -2.94091, -0.725499, 0
847, -28048.7, 17360, 0, -2.93779, -0.727429, 0
848, -28078.1, 17352.7, 0, -2.93468, -0.729354, 0
849, -28107.4, 17345.4, 0, -2.93157, -0.731276, 0
850, -28136.7, 17338.1, 0, -2.92846, -0.733192, 0
851, -28166, 17330.8, 0, -2.92535, -0.735104, 0
852, -28195.2, 17323.4, 0, -2.92225, -0.737012, 0
853, -28224.4, 17316, 0, -2.91915, -0.738915, 0
854, -28253.6, 17308.6, 0, -2.91605, -0.740814, 0
855, -28282.7, 17301.2, 0, -2.91296, -0.742708, 0
856, -28311.9, 17293.8, 0, -2.90987, -0.744598, 0
857, -28340.9, 17286.3, 0, -2.90678, -0.746484, 0
858, -28370, 17278.8, 0, -2.90369, -0.748365, 0
859, -28399, 17271.4, 0, -2.90061, -0.750242, 0
860, -28428, 17263.8, 0, -2.89753, -0.752114, 0
861, -28457, 17256.3, 0, -2.89445, -0.753983, 0
862, -28485.9, 17248.8, 0, -2.89137, -0.755846, 0
863, -28514.8, 17241.2, 0, -2.8883, -0.757706, 0
864, -28543.7, 17233.6, 0, -2.88523, -0.759561, 0
865, -28572.5, 17226, 0, -2.88216, -0.761412, 0
866, -28601.3, 17218.4, 0, -2.8791, -0.763259, 0
867, -28630.1, 17210.7, 0, -2.87603, -0.765101, 0
868, -28658.8, 17203.1, 0, -2.87297, -0.766939, 0
869, -28687.5, 17195.4, 0, -2.86992, -0.768773, 0
870, -28716.2, 17187.7, 0, -2.86686, -0.770603, 0
871, -28744.9, 17180, 0, -2.86381, -0.772429, 0
872, -28773.5, 17172.3, 0, -2.86076, -0.77425, 0
873, -28802.1, 17164.5, 0, -2.85771, -0.776067, 0
874, -28830.7, 17156.7, 0, -2.85467, -0.77788, 0
875, -28859.2, 17148.9, 0, -2.85163, -0.779689, 0
876, -28887.7, 17141.1, 0, -2.84859, -0.781494, 0
877, -28916.2, 17133.3, 0, -2.84555, -0.783295, 0
878, -28944.6, 17125.5, 0, -2.84252, -0.785091, 0
879, -28973, 17117.6, 0, -2.83948, -0.786884, 0
880, -29001.4, 17109.7, 0, -2.83646, -0.788672, 0
881, -29029.7, 17101.8, 0, -2.83343, -0.790456, 0
